,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
94,0.0033267974853515626,0.0010165625113961931,0.0014327049255371093,0.00023155668024799783,100.0,100.0,1.0,rbf,"{'C': 100.0, 'epsilon': 100.0, 'gamma': 1.0, 'kernel': 'rbf'}",-0.7994314145102377,-0.8212161727317185,-0.8333327572968949,-0.8032806759728447,-0.7993944083295847,-0.8113310857682562,0.013643196374216585,76,-0.81419608925469,-0.8087498996993198,-0.8067406139612111,-0.8132337738890384,-0.8136447828250427,-0.8113130319258606,0.0029971648056270517,-0.9849454793721348,-1.0401872319073402,-1.0599355116854081,-1.0120639151539228,-0.9968595873996495,-1.018798345103691,0.027649336728590816,76,-1.0270161609793245,-1.0132057228455231,-1.0106369188685655,-1.0202365520338774,-1.0227386571388895,-1.0187668023732361,0.006049930959429295,-0.01714927696439439,-0.015894014832342984,-0.023438457516739453,-0.018134254901064573,-0.019579821019729327,-0.018839165046854144,0.0025972520988387362,76,-0.018968834544048407,-0.019324310341701345,-0.01977944172440793,-0.018719536041102325,-0.017083328833431777,-0.018775090296938357,0.000917937296928858
95,0.003011941909790039,0.0006298127569748005,0.0013643264770507812,0.00012616038907619658,100.0,10000.0,0.0001,rbf,"{'C': 100.0, 'epsilon': 10000.0, 'gamma': 0.0001, 'kernel': 'rbf'}",-0.7994314145102412,-0.8212161727317211,-0.8333327572968436,-0.8032806759728478,-0.7993944083296316,-0.8113310857682571,0.013643196374191226,101,-0.8141960892546932,-0.8087498996993233,-0.8067406139611674,-0.8132337738890416,-0.8136447828250848,-0.8113130319258619,0.00299716480564737,-0.984945479372142,-1.0401872319073475,-1.0599355116852929,-1.0120639151539303,-0.9968595873997538,-1.0187983451036933,0.02764933672853898,101,-1.0270161609793322,-1.013205722845531,-1.0106369188684623,-1.0202365520338852,-1.022738657138988,-1.0187668023732397,0.006049930959471058,-0.017149276964401716,-0.015894014832349868,-0.02343845751662821,-0.018134254901072122,-0.019579821019835908,-0.018839165046857564,0.0025972520988024918,101,-0.01896883454405618,-0.019324310341709117,-0.01977944172430357,-0.018719536041110096,-0.0170833288335297,-0.018775090296941733,0.0009179372968710908
96,0.0029839515686035157,0.0005336144984673379,0.0017661571502685547,0.0005522071874832007,100.0,10000.0,0.001,rbf,"{'C': 100.0, 'epsilon': 10000.0, 'gamma': 0.001, 'kernel': 'rbf'}",-0.7994314145102412,-0.8212161727317211,-0.8333327572968436,-0.8032806759728478,-0.7993944083296316,-0.8113310857682571,0.013643196374191226,101,-0.8141960892546932,-0.8087498996993233,-0.8067406139611674,-0.8132337738890416,-0.8136447828250848,-0.8113130319258619,0.00299716480564737,-0.984945479372142,-1.0401872319073475,-1.0599355116852929,-1.0120639151539303,-0.9968595873997538,-1.0187983451036933,0.02764933672853898,101,-1.0270161609793322,-1.013205722845531,-1.0106369188684623,-1.0202365520338852,-1.022738657138988,-1.0187668023732397,0.006049930959471058,-0.017149276964401716,-0.015894014832349868,-0.02343845751662821,-0.018134254901072122,-0.019579821019835908,-0.018839165046857564,0.0025972520988024918,101,-0.01896883454405618,-0.019324310341709117,-0.01977944172430357,-0.018719536041110096,-0.0170833288335297,-0.018775090296941733,0.0009179372968710908
97,0.003377819061279297,0.0008707400682438811,0.0015986442565917968,0.0003644887655783582,100.0,10000.0,0.01,rbf,"{'C': 100.0, 'epsilon': 10000.0, 'gamma': 0.01, 'kernel': 'rbf'}",-0.7994314145102412,-0.8212161727317211,-0.8333327572968436,-0.8032806759728478,-0.7993944083296316,-0.8113310857682571,0.013643196374191226,101,-0.8141960892546932,-0.8087498996993233,-0.8067406139611674,-0.8132337738890416,-0.8136447828250848,-0.8113130319258619,0.00299716480564737,-0.984945479372142,-1.0401872319073475,-1.0599355116852929,-1.0120639151539303,-0.9968595873997538,-1.0187983451036933,0.02764933672853898,101,-1.0270161609793322,-1.013205722845531,-1.0106369188684623,-1.0202365520338852,-1.022738657138988,-1.0187668023732397,0.006049930959471058,-0.017149276964401716,-0.015894014832349868,-0.02343845751662821,-0.018134254901072122,-0.019579821019835908,-0.018839165046857564,0.0025972520988024918,101,-0.01896883454405618,-0.019324310341709117,-0.01977944172430357,-0.018719536041110096,-0.0170833288335297,-0.018775090296941733,0.0009179372968710908
98,0.002932882308959961,0.00022569698563233836,0.0015058517456054688,0.0002811506854601473,100.0,10000.0,0.1,rbf,"{'C': 100.0, 'epsilon': 10000.0, 'gamma': 0.1, 'kernel': 'rbf'}",-0.7994314145102412,-0.8212161727317211,-0.8333327572968436,-0.8032806759728478,-0.7993944083296316,-0.8113310857682571,0.013643196374191226,101,-0.8141960892546932,-0.8087498996993233,-0.8067406139611674,-0.8132337738890416,-0.8136447828250848,-0.8113130319258619,0.00299716480564737,-0.984945479372142,-1.0401872319073475,-1.0599355116852929,-1.0120639151539303,-0.9968595873997538,-1.0187983451036933,0.02764933672853898,101,-1.0270161609793322,-1.013205722845531,-1.0106369188684623,-1.0202365520338852,-1.022738657138988,-1.0187668023732397,0.006049930959471058,-0.017149276964401716,-0.015894014832349868,-0.02343845751662821,-0.018134254901072122,-0.019579821019835908,-0.018839165046857564,0.0025972520988024918,101,-0.01896883454405618,-0.019324310341709117,-0.01977944172430357,-0.018719536041110096,-0.0170833288335297,-0.018775090296941733,0.0009179372968710908
99,0.002859020233154297,0.00014573625793767132,0.001320028305053711,5.361282703951173e-05,100.0,10000.0,1.0,rbf,"{'C': 100.0, 'epsilon': 10000.0, 'gamma': 1.0, 'kernel': 'rbf'}",-0.7994314145102412,-0.8212161727317211,-0.8333327572968436,-0.8032806759728478,-0.7993944083296316,-0.8113310857682571,0.013643196374191226,101,-0.8141960892546932,-0.8087498996993233,-0.8067406139611674,-0.8132337738890416,-0.8136447828250848,-0.8113130319258619,0.00299716480564737,-0.984945479372142,-1.0401872319073475,-1.0599355116852929,-1.0120639151539303,-0.9968595873997538,-1.0187983451036933,0.02764933672853898,101,-1.0270161609793322,-1.013205722845531,-1.0106369188684623,-1.0202365520338852,-1.022738657138988,-1.0187668023732397,0.006049930959471058,-0.017149276964401716,-0.015894014832349868,-0.02343845751662821,-0.018134254901072122,-0.019579821019835908,-0.018839165046857564,0.0025972520988024918,101,-0.01896883454405618,-0.019324310341709117,-0.01977944172430357,-0.018719536041110096,-0.0170833288335297,-0.018775090296941733,0.0009179372968710908
100,5.73733229637146,0.11505700175541946,0.49002628326416015,0.007465189393956366,10000.0,0.0001,0.0001,rbf,"{'C': 10000.0, 'epsilon': 0.0001, 'gamma': 0.0001, 'kernel': 'rbf'}",-0.39872368072543185,-0.405582948011208,-0.39635077241583133,-0.39488827210231786,-0.3991888382984565,-0.3989469023106491,0.0036703632800297744,22,-0.398029767816731,-0.39610291872687603,-0.398536926931968,-0.3985662437105,-0.39782713547080045,-0.3978125985313751,0.0009014445676740736,-0.23174622765728342,-0.24018413996656204,-0.2305935082287784,-0.22844765636254774,-0.2302857750604327,-0.23225146145512085,0.004105223858491633,20,-0.22936883403699862,-0.22895827318089568,-0.23310715703614612,-0.23214978041135112,-0.23184616222731674,-0.23108604137854166,0.0016291366727713074,0.7606765929307127,0.7654252784834993,0.7773465821521796,0.7701821190223912,0.7644655954686882,0.7676192336114942,0.005729726407486155,20,0.7724284170206812,0.7696590843844595,0.7647840861281652,0.7681954090732848,0.769435852639926,0.7689005698493033,0.0024799301432503872
101,12.908797788619996,0.40467756270904676,0.4977112770080566,0.01054150379988605,10000.0,0.0001,0.001,rbf,"{'C': 10000.0, 'epsilon': 0.0001, 'gamma': 0.001, 'kernel': 'rbf'}",-0.39754650921766804,-0.4051389200753589,-0.3946794027009262,-0.39488790942849034,-0.3971881378492925,-0.3978881758543472,0.0038073062612275963,19,-0.397105640799182,-0.39517976771969615,-0.3976702410782299,-0.39765449247785256,-0.39701028918412007,-0.3969240862518161,0.000913595142359849,-0.23322786206374657,-0.2414332256395148,-0.23027511461545686,-0.22958301606734033,-0.2307499673252481,-0.23305383714226133,0.004366237515528277,23,-0.23079050771302292,-0.2293300467206861,-0.23364046497896274,-0.23285410891429173,-0.2331349016892677,-0.23195000600324622,0.001630193506084323,0.7591465149753113,0.7642053647792724,0.7776540124296903,0.769039949452095,0.7639908234222922,0.7668073330117322,0.006261407645298697,23,0.7710178830643518,0.7692850657636547,0.7642459537227099,0.7674921278545264,0.7681542393824131,0.7680390539575311,0.0022416946047263387
102,58.55474252700806,1.3001795162926764,0.511650800704956,0.009851792034111042,10000.0,0.0001,0.01,rbf,"{'C': 10000.0, 'epsilon': 0.0001, 'gamma': 0.01, 'kernel': 'rbf'}",-0.3687858968283203,-0.3821809181729408,-0.36201108450989794,-0.3671926529683146,-0.36886846531984374,-0.36980780355986353,0.0066730571027986615,11,-0.36859998171786623,-0.3655070637536787,-0.37073469327707376,-0.36915758676447585,-0.3691877304013617,-0.3686374111828913,0.001718866024616409,-0.21636996930584662,-0.22687069342238614,-0.2078996791975275,-0.211923971738271,-0.20832944653204816,-0.2142787520392159,0.0069937396871252045,11,-0.21213869496341867,-0.21069455799777775,-0.2154271200546799,-0.21342733897655544,-0.21454654817487462,-0.2132468520334613,0.0016862722898424133,0.7765555937405357,0.7784277940366064,0.7992589882588121,0.7868049123867802,0.7869223484499341,0.7855939273745338,0.008037537161604937,11,0.7895235469688759,0.7880330912258592,0.7826240619948803,0.7868900116279465,0.7866398068712189,0.7867421037377561,0.0022975501879755464
103,335.2726144313812,7.034572043744829,0.5411428451538086,0.004800254058351579,10000.0,0.0001,0.1,rbf,"{'C': 10000.0, 'epsilon': 0.0001, 'gamma': 0.1, 'kernel': 'rbf'}",-0.34331605447557495,-0.3527467641744238,-0.3338545230409378,-0.3429099618534035,-0.34050481074627154,-0.3426664228581223,0.006073166535571826,7,-0.33988693172530343,-0.3379025569665496,-0.3425339420977543,-0.3402195611599766,-0.3406225948071963,-0.34023311735135603,0.0014830392555482631,-0.1895598958827191,-0.19838363590683494,-0.18092375094789714,-0.1902949791738595,-0.18566151923081178,-0.1889647562284245,0.0057690227815968146,8,-0.18715564015013153,-0.1847444196325636,-0.18824868273846687,-0.18693312015106883,-0.18744968197578904,-0.18690630892960397,0.0011690912660545726,0.8042422498741117,0.8062495460659671,0.8253060468708818,0.8085636352293771,0.8101069188275646,0.8108936793735804,0.0074776189166506565,8,0.814310843618785,0.8141399383310117,0.8100483635574023,0.813344835517431,0.8135868384343149,0.813086163891789,0.001559236857024619
104,12741.820050907136,1297.617463211397,0.25949764251708984,0.029097187872667376,10000.0,0.0001,1.0,rbf,"{'C': 10000.0, 'epsilon': 0.0001, 'gamma': 1.0, 'kernel': 'rbf'}",-0.033863820781146074,-0.031574113435242315,-0.028019363438905688,-0.033986396385220614,-0.034021683518695896,-0.032293075511842115,0.002328269025373587,1,-0.031632830620774925,-0.03205308146535945,-0.03276928366278394,-0.031490722551169796,-0.031243988429531116,-0.031837981345923846,0.0005346204526686382,-0.011292855703125618,-0.011344175571784448,-0.0072699190538712925,-0.012542205604137454,-0.011887591132513338,-0.01086734941308643,0.0018545058859246305,2,-0.01075406614286506,-0.010753012160067152,-0.011522048873110266,-0.010312239889989883,-0.010548005617834024,-0.010777874536773277,0.00040611224173569594,0.9883379128552174,0.988920763769181,0.9929804080901726,0.9873825664897435,0.9878414691572962,0.9890926240723223,0.002010157959544534,2,0.9893301988220364,0.9891820521173393,0.9883737192378682,0.9897030936449666,0.9895103205579884,0.9892198768760398,0.00045769867182049353
105,4.60705189704895,0.91756160931461,0.34209890365600587,0.1159184105797091,10000.0,0.01,0.0001,rbf,"{'C': 10000.0, 'epsilon': 0.01, 'gamma': 0.0001, 'kernel': 'rbf'}",-0.3986799565133457,-0.4055174799683959,-0.39642512448090517,-0.3948403391028305,-0.39922174427135787,-0.39893692886736704,0.0036480684306380044,21,-0.3979810662230931,-0.39603698012990396,-0.3985316458852744,-0.3985524152080064,-0.3978680719183741,-0.3977940358729304,0.000921619695773644,-0.23182645566708118,-0.24027423226481365,-0.23063446019645786,-0.22830565778400005,-0.23006244565612896,-0.23222065031369632,0.004183696561710248,19,-0.22943882754123063,-0.22896952330990405,-0.23307402116281264,-0.23197798093920624,-0.23168891584006443,-0.23102985375864357,0.0015676896591133307,0.7605937417842613,0.7653372902600633,0.7773070402949891,0.7703249693056607,0.7646940149541871,0.7676514113198323,0.005732209556978869,19,0.772358971960182,0.7696477663177193,0.7648175217584873,0.7683669530923719,0.769592229518689,0.76895668852949,0.002446937794267078
106,13.061568212509155,0.2843401294393302,0.49367222785949705,0.0036333690974223653,10000.0,0.01,0.001,rbf,"{'C': 10000.0, 'epsilon': 0.01, 'gamma': 0.001, 'kernel': 'rbf'}",-0.3976477823052076,-0.4052379717722795,-0.3947999263004202,-0.3948854154958654,-0.39719470791252476,-0.39795316075725945,0.0038233735566858976,20,-0.39710539006027284,-0.39517636915531973,-0.3976601505656594,-0.39765198335213947,-0.3970113837391639,-0.39692105537451106,0.0009128620819521917,-0.23322381385802166,-0.24162408037708533,-0.2304528675807453,-0.22944034367153196,-0.23072396776011392,-0.2330930146494996,0.0044434436164620065,24,-0.23069965281389387,-0.22945693498040706,-0.23369498485330914,-0.23268484016558968,-0.2331236246455154,-0.23193200749174298,0.001596212995922404,0.7591506955412537,0.7640189673888288,0.7774823800816766,0.769183477594168,0.7640174155645569,0.7667705872340969,0.006225410208567387,24,0.7711080260574181,0.7691574112460042,0.7641909406453269,0.7676611449131686,0.7681654540687055,0.7680565953861247,0.0022642677652371236
